entry_time,direction,pnl,classification,candidate_entry_time,candidate_direction,candidate_pnl,source_exit_time,candidate_exit_time,source_entry_price,candidate_entry_price,source_exit_price,candidate_exit_price,source_exit_reason,candidate_exit_reason,entry_bar_delta,note
2024-02-15T23:45:00,short,-61.5,near_match_entry_shift,2024-02-16T00:00:00,short,-4.5,2024-02-16T02:45:00,2024-02-16T00:30:00,17846.25,17817.0,17877.0,17819.25,opposite_10,short_atr_stop,1,same_side_trade_within_1_bar
2024-02-17T00:00:00,short,-163.0,no_near_match,,,,2024-02-17T01:15:00,,17776.75,,17858.25,,atr_stop,,,no_same_side_trade_within_5_bars
2024-02-19T23:30:00,long,-50.5,near_match_entry_shift,2024-02-19T23:45:00,long,-40.5,2024-02-20T08:15:00,2024-02-20T01:15:00,17789.25,17797.0,17764.0,17776.75,atr_stop,long_atr_stop,1,same_side_trade_within_1_bar
2024-03-06T00:45:00,short,-74.0,no_near_match,,,,2024-03-06T06:15:00,,17928.0,,17965.0,,opposite_10,,,no_same_side_trade_within_5_bars
2024-03-09T03:00:00,short,50.0,near_match_price_diff,2024-03-09T03:45:00,short,-287.0,2024-03-11T16:15:00,2024-03-09T04:45:00,18065.0,18028.0,18040.0,18171.5,opposite_10,short_atr_stop,3,same_side_trade_within_5_bars_but_price_diff
2024-04-03T23:15:00,long,-51.0,near_match_entry_shift,2024-04-03T23:30:00,long,-129.0,2024-04-04T04:15:00,2024-04-04T04:15:00,18370.25,18409.25,18344.75,18344.75,opposite_10,long_atr_stop,1,same_side_trade_within_1_bar
2024-04-06T00:00:00,long,-49.0,no_near_match,,,,2024-04-08T09:30:00,,18310.25,,18285.75,,opposite_10,,,no_same_side_trade_within_5_bars
2024-04-26T02:45:00,long,374.5,near_match_entry_shift,2024-04-26T03:00:00,long,306.5,2024-04-26T18:15:00,2024-04-26T18:15:00,17534.5,17568.5,17721.75,17721.75,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2024-05-02T23:15:00,short,-45.5,no_near_match,,,,2024-05-02T23:45:00,,17445.0,,17467.75,,atr_stop,,,no_same_side_trade_within_5_bars
2024-05-24T03:00:00,short,-5.5,near_match_entry_shift,2024-05-24T03:15:00,short,-29.5,2024-05-24T09:45:00,2024-05-24T09:45:00,18716.5,18704.5,18719.25,18719.25,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-05-29T21:45:00,short,-98.0,no_near_match,,,,2024-05-29T23:00:00,,18782.25,,18831.25,,atr_stop,,,no_same_side_trade_within_5_bars
2024-05-30T19:45:00,long,-30.5,near_match_entry_shift,2024-05-30T20:00:00,long,-42.0,2024-05-30T22:45:00,2024-05-30T22:45:00,18750.25,18756.0,18735.0,18735.0,atr_stop,long_atr_stop,1,same_side_trade_within_1_bar
2024-06-27T22:45:00,long,-30.5,no_near_match,,,,2024-06-27T23:00:00,,20075.0,,20059.75,,atr_stop,,,no_same_side_trade_within_5_bars
2024-07-12T03:00:00,short,-78.5,no_near_match,,,,2024-07-12T15:30:00,,20391.0,,20430.25,,opposite_10,,,no_same_side_trade_within_5_bars
2024-07-15T14:45:00,long,35.0,possible_entry_hour_block,,,,2024-07-15T23:00:00,,20610.0,,20627.5,,atr_stop,,,next_bar_hour_in_blocked_entry_hours
2024-07-16T02:45:00,short,-136.0,no_near_match,,,,2024-07-16T07:30:00,,20578.0,,20646.0,,opposite_10,,,no_same_side_trade_within_5_bars
2024-08-02T00:45:00,short,2473.0,near_match_price_diff,2024-08-02T01:45:00,short,2367.5,2024-08-05T17:15:00,2024-08-05T17:15:00,19160.25,19107.5,17923.75,17923.75,opposite_10,short_exit_opposite_10,4,same_side_trade_within_5_bars_but_price_diff
