datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2026-04-14T01:30:00,25385.0,25423.75,25345.0,25380.25,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25245.0,25396.5,52.2,
2026-04-14T01:45:00,25380.75,25435.25,25373.5,25410.5,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25245.0,25423.75,54.2125,
2026-04-14T02:00:00,25411.0,25422.25,25396.0,25413.5,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25274.25,25435.25,55.0875,
2026-04-14T02:15:00,25413.5,25441.25,25410.75,25430.0,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25282.25,25435.25,54.1375,
2026-04-14T02:30:00,25429.5,25438.5,25416.25,25420.0,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25282.25,25441.25,54.85,
2026-04-14T02:45:00,25420.25,25420.5,25398.75,25404.0,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25282.25,25441.25,54.3875,
2026-04-14T03:00:00,25404.5,25426.0,25404.0,25416.75,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25282.25,25441.25,53.825,
2026-04-14T03:15:00,25416.75,25418.25,25396.0,25399.5,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25282.25,25441.25,53.7,
2026-04-14T03:30:00,25399.0,25429.25,25397.0,25423.5,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25282.25,25441.25,52.2625,
2026-04-14T03:45:00,25423.75,25456.0,25423.5,25445.0,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25305.25,25441.25,50.6375,
2026-04-14T04:00:00,25445.0,25454.5,25431.0,25437.25,long,2026-04-13T22:30:00,2026-04-15T14:30:00,25215.5,25987.25,opposite_10,2026-04-13T22:30:00,2026-04-13T23:00:00,25215.5,25306.75,long_atr_stop,28.45,26.825,25158.6,25161.85,,,25345.0,25456.0,44.7,
